20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)"
Run Date/Time:,,,"2026-09-23 13:38:28"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX02_MF_Central-VRF-HP\EX02_MF08_Central_VRF_HP_CZ09\EX02_MF08_Res_VRF_TYPE 2_HP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
2,15,3, 02/15 03,0,0,0.147841,0,0,0.0724612,0,1.09099,0.425192,0.0957354,0,0.220303,1.83222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1128,1270.19,1115.06,3.28343,89.9626,100,0.000173726,0.0060051,0.006288,0,0,0,2.11225,
2,15,4, 02/15 04,0,0,0.147841,0,0,0,0,1.08723,0.415351,0.1085,0,0.147841,1.75892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11159,1270.19,1115.06,3.27315,89.9626,100,0.000173182,0.0060051,0.006288,0,0,0,2.1113,
2,15,5, 02/15 05,0,0,0.147841,0,0,0.495993,0,1.03207,0.406971,0.134029,0,0.643835,2.21691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10927,1270.19,1115.06,3.27312,89.9626,100,0.000173181,0.0060051,0.006288,0,0,0,2.10947,
2,15,6, 02/15 06,0,0,0.147841,0,0,0.286321,0,1.11964,0.418026,0.197853,0,0.434162,2.16969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10974,1270.19,1115.06,3.27707,89.9626,100,0.00017339,0.0060051,0.006288,0,0,0,2.10984,
2,15,7, 02/15 07,0,0,0.147841,0,0,0,0,1.25994,0.461857,0.268059,0,0.147841,2.1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11434,1270.19,1115.06,3.28987,89.9626,100,0.000174067,0.0060051,0.006288,0,-0.100438,0,2.11346,
2,15,8, 02/15 08,0,0,0.147841,0,0,0.243492,0,1.3559,0.66293,0.261677,0,0.391333,2.67184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65858,1270.19,1115.06,2.66537,89.9626,100,0.000141025,0.0060051,0.006288,0,-2.39879,0,1.75551,
2,15,9, 02/15 09,0,0,0.147841,0,0,1.03781,0,1.27468,1.58646,0.217,0,1.18565,4.2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92067,1270.19,1115.06,0.0713697,89.9626,100,3.77617e-06,0.0060051,0.006288,0,-5.71831,0,0.390582,
2,15,10, 02/15 10,0,0,0.147841,0,0,1.68456,0,1.22523,2.26821,0.185088,0,1.83241,5.51093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92468,1270.19,1115.06,0.0640104,89.9626,100,3.38679e-06,0.0060051,0.006288,0,-8.3413,0,0.393735,
2,15,11, 02/15 11,0,0,0.147841,0,0,2.03139,0,1.24574,1.23121,0.172324,0,2.17924,4.8285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92448,1270.19,1115.06,0.061628,89.9626,100,3.26074e-06,0.0060051,0.006288,0,-10.1093,0,0.393576,
2,15,12, 02/15 12,0,0,0.147841,0,0,2.12574,0,1.22542,3.61081,0.159559,0,2.27358,7.26936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93399,1270.19,1115.06,0.061628,89.9626,100,3.26074e-06,0.0060051,0.006288,0,-11.0499,0,0.401044,
2,15,13, 02/15 13,0,0,0.147841,0,0,1.10283,0,1.21418,2.32904,0.134029,0,1.25068,4.92792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92215,1270.19,1115.06,0.061628,89.9626,100,3.26074e-06,0.0060051,0.006288,0,-11.1482,0,0.391742,
2,15,14, 02/15 14,0,0,0.147841,0,0,0.141251,0,1.25197,1.86889,0.134029,0,0.289092,3.54398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94082,1270.19,1115.06,0.0591396,89.9626,100,3.12908e-06,0.0060051,0.006288,0,-10.2841,0,0.406406,
2,15,15, 02/15 15,0,0,0.147841,0,0,1.03223,0,1.31458,2.95587,0.134029,0,1.18007,5.58455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93018,1270.19,1115.06,0.061628,89.9626,100,3.26074e-06,0.0060051,0.006288,0,-8.48991,0,0.398049,
2,15,16, 02/15 16,0,0,0.147841,0,0,1.11152,0,1.38331,0.957491,0.165941,0,1.25936,3.76611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95409,1270.19,1115.06,0.0664988,89.9626,100,3.51845e-06,0.0060051,0.006288,0,-5.96437,0,0.41683,
2,15,17, 02/15 17,0,0,0.147841,0,0,1.02185,0,1.55462,1.01574,0.197853,0,1.16969,3.9379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33769,1270.19,1115.06,0.42571,89.9626,100,2.25243e-05,0.0060051,0.006288,0,-2.84052,0,0.718101,
2,15,18, 02/15 18,0,0,0.147841,0,0,0.413567,0,1.75453,1.32222,0.280824,0,0.561408,3.91897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11128,1270.19,1115.06,3.28917,89.9626,100,0.00017403,0.0060051,0.006288,0,-0.160163,0,2.11105,
2,15,19, 02/15 19,0,0,0.147841,0,0,0.453579,0,1.88723,1.28926,0.536117,0,0.60142,4.31403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11145,1270.19,1115.06,3.28917,89.9626,100,0.00017403,0.0060051,0.006288,0,0,0,2.11119,
2,15,20, 02/15 20,0,0,0.147841,0,0,0.497365,0,1.96342,0.944529,0.746734,0,0.645206,4.29989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11136,1270.19,1115.06,3.28917,89.9626,100,0.00017403,0.0060051,0.006288,0,0,0,2.11112,
2,15,21, 02/15 21,0,0,0.147841,0,0,0.440517,0,2.03586,0.696944,0.721205,0,0.588358,4.04237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11076,1270.19,1115.06,3.28752,89.9626,100,0.000173942,0.0060051,0.006288,0,0,0,2.11065,
2,15,22, 02/15 22,0,0,0.147841,0,0,0.287325,0,2.01769,0.827186,0.612707,0,0.435166,3.89275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11154,1270.19,1115.06,3.28752,89.9626,100,0.000173942,0.0060051,0.006288,0,0,0,2.11126,
2,15,23, 02/15 23,0,0,0.147841,0,0,0.69177,0,1.80247,0.974405,0.402087,0,0.839611,4.01858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11168,1270.19,1115.06,3.28752,89.9626,100,0.000173942,0.0060051,0.006288,0,0,0,2.11137,
2,15,24, 02/15 24,0,0,0.147841,0,0,0.865774,0,1.53511,0.47837,0.248912,0,1.01362,3.27601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11465,1270.19,1115.06,3.29504,89.9626,100,0.00017434,0.0060051,0.006288,0,0,0,2.1137,
2,16,1, 02/16 01,0,0,0.147841,0,0,0.267709,0,1.25492,0.451455,0.146794,0,0.41555,2.26872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01775,1270.19,1115.06,3.05706,89.9626,100,0.000161749,0.0060051,0.006288,0,0,0,2.0376,
2,16,2, 02/16 02,0,0,0.147841,0,0,0.037153,0,1.15218,0.426946,0.121265,0,0.184994,1.88539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0176,1270.19,1115.06,3.05575,89.9626,100,0.00016168,0.0060051,0.006288,0,0,0,2.03748,
2,16,3, 02/16 03,0,0,0.147841,0,0.0659839,0.300319,0,1.09099,0.414,0.0957354,0,0.514144,2.11487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01617,1270.19,1115.06,3.05438,89.9626,100,0.000161607,0.0060051,0.006288,0,0,0,2.03636,
2,16,4, 02/16 04,0,0,0.147841,0,0.0659839,1.00868,0,1.08723,0.404539,0.1085,0,1.22251,2.82278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01477,1270.19,1115.06,3.04857,89.9626,100,0.0001613,0.0060051,0.006288,0,0,0,2.03525,
2,16,5, 02/16 05,0,0,0.147841,0,0.0659839,0.701925,0,1.03207,0.394586,0.134029,0,0.915751,2.47644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01053,1270.19,1115.06,3.04581,89.9626,100,0.000161154,0.0060051,0.006288,0,0,0,2.03193,
2,16,6, 02/16 06,0,0,0.147841,0,0.0659839,0,0,1.11964,0.404727,0.197853,0,0.213825,1.93605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01171,1270.19,1115.06,3.05319,89.9626,100,0.000161544,0.0060051,0.006288,0,0,0,2.03286,
2,16,7, 02/16 07,0,0,0.147841,0,0.0659839,0.0837681,0,1.25994,0.446164,0.268059,0,0.297593,2.27176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01416,1270.19,1115.06,3.05438,89.9626,100,0.000161607,0.0060051,0.006288,0,-0.0901672,0,2.03478,
2,16,8, 02/16 08,0,0,0.147841,0,0.0659839,1.55026,0,1.3559,0.57602,0.261677,0,1.76409,3.95768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37174,1270.19,1115.06,2.19989,89.9626,100,0.000116396,0.0060051,0.006288,0,-2.29845,0,1.53023,
2,16,9, 02/16 09,0,0,0.147841,0,0,2.16963,0,1.27468,1.77859,0.217,0,2.31747,5.58775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0056,1270.19,1115.06,0.0495039,89.9626,100,2.61925e-06,0.0060051,0.006288,0,-5.7045,0,0.457282,
2,16,10, 02/16 10,0,0,0.147841,0,0,2.17715,0,1.22523,9.74008,0.185088,0,2.325,13.4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97783,1270.19,1115.06,0.0397622,89.9626,100,2.10382e-06,0.0060051,0.006288,0,-8.40834,0,0.435471,
2,16,11, 02/16 11,0,0,0.147841,0,0,2.56024,0,1.24574,3.11249,0.172324,0,2.70808,7.23863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99806,1270.19,1115.06,0.0372738,89.9626,100,1.97216e-06,0.0060051,0.006288,0,-10.1005,0,0.451364,
2,16,12, 02/16 12,0,0,0.147841,0,0,2.38031,0,1.22542,2.76769,0.159559,0,2.52815,6.68081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9846,1270.19,1115.06,0.0348914,89.9626,100,1.8461e-06,0.0060051,0.006288,0,-10.8925,0,0.440794,
2,16,13, 02/16 13,0,0,0.147841,0,0,0.96542,0,1.21418,3.30893,0.134029,0,1.11326,5.7704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97892,1270.19,1115.06,0.0348914,89.9626,100,1.8461e-06,0.0060051,0.006288,0,-10.7708,0,0.436327,
2,16,14, 02/16 14,0,0,0.147841,0,0,0.53304,0,1.25197,4.51516,0.134029,0,0.680882,6.58204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98475,1270.19,1115.06,0.0348914,89.9626,100,1.8461e-06,0.0060051,0.006288,0,-9.97829,0,0.440906,
2,16,15, 02/16 15,0,0,0.147841,0,0,0.386683,0,1.31458,6.17335,0.134029,0,0.534524,8.15648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99451,1270.19,1115.06,0.0348914,89.9626,100,1.8461e-06,0.0060051,0.006288,0,-8.5713,0,0.448571,
2,16,16, 02/16 16,0,0,0.147841,0,0,0.784389,0,1.38331,4.30918,0.165941,0,0.93223,6.79067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00569,1270.19,1115.06,0.0421447,89.9626,100,2.22987e-06,0.0060051,0.006288,0,-6.14374,0,0.457352,
2,16,17, 02/16 17,0,0,0.147841,0,0,0.885745,0,1.55462,1.01836,0.197853,0,1.03359,3.80442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2816,1270.19,1115.06,0.293892,89.9626,100,1.55498e-05,0.0060051,0.006288,0,-2.8857,0,0.674055,
2,16,18, 02/16 18,0,0,0.147841,0,0,1.16948,0,1.75453,3.63582,0.280824,0,1.31732,6.98849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01932,1270.19,1115.06,3.05851,89.9626,100,0.000161826,0.0060051,0.006288,0,-0.158155,0,2.03883,
2,16,19, 02/16 19,0,0,0.147841,0,0,1.48348,0,1.88723,7.49299,0.536117,0,1.63132,11.5477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01947,1270.19,1115.06,3.06172,89.9626,100,0.000161996,0.0060051,0.006288,0,0,0,2.03895,
2,16,20, 02/16 20,0,0,0.147841,0,0,1.51653,0,1.96342,0.949938,0.746734,0,1.66437,5.32447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01943,1270.19,1115.06,3.05851,89.9626,100,0.000161826,0.0060051,0.006288,0,0,0,2.03891,
2,16,21, 02/16 21,0,0,0.147841,0,0,1.08004,0,2.03586,0.704184,0.721205,0,1.22788,4.68913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01828,1270.19,1115.06,3.05851,89.9626,100,0.000161826,0.0060051,0.006288,0,0,0,2.03801,
2,16,22, 02/16 22,0,0,0.147841,0,0,1.74893,0,2.01769,0.57713,0.612707,0,1.89677,5.1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01928,1270.19,1115.06,3.0612,89.9626,100,0.000161968,0.0060051,0.006288,0,0,0,2.0388,
2,16,23, 02/16 23,0,0,0.147841,0,0,1.95881,0,1.80247,0.519705,0.402087,0,2.10665,4.83091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0193,1270.19,1115.06,3.05955,89.9626,100,0.000161881,0.0060051,0.006288,0,0,0,2.03882,
2,16,24, 02/16 24,0,0,0.147841,0,0,1.79507,0,1.53511,0.486644,0.248912,0,1.94291,4.21358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01937,1270.19,1115.06,3.05955,89.9626,100,0.000161881,0.0060051,0.006288,0,0,0,2.03887,
2,17,1, 02/17 01,0,0,0.147841,0,0,0.301304,0,1.25189,0.452255,0.146794,0,0.449145,2.30008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88994,1270.19,1115.06,2.82722,89.9626,100,0.000149588,0.0060051,0.006288,0,0,0,1.93722,
2,17,2, 02/17 02,0,0,0.147841,0,0.0659839,0,0,1.13927,0.431092,0.121265,0,0.213825,1.90545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89055,1270.19,1115.06,2.82775,89.9626,100,0.000149616,0.0060051,0.006288,0,0,0,1.9377,
2,17,3, 02/17 03,0,0,0.147841,0,0.0659839,0,0,1.09468,0.418063,0.0957354,0,0.213825,1.82231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89055,1270.19,1115.06,2.82775,89.9626,100,0.000149616,0.0060051,0.006288,0,0,0,1.9377,
2,17,4, 02/17 04,0,0,0.147841,0,0.0659839,0.360862,0,1.08789,0.411028,0.1085,0,0.574687,2.18211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8896,1270.19,1115.06,2.82433,89.9626,100,0.000149435,0.0060051,0.006288,0,0,0,1.93695,
2,17,5, 02/17 05,0,0,0.147841,0,0,0.247281,0,1.03578,0.403465,0.134029,0,0.395123,1.96839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88908,1270.19,1115.06,2.82939,89.9626,100,0.000149703,0.0060051,0.006288,0,0,0,1.93654,
2,17,6, 02/17 06,0,0,0.147841,0,0,0,0,1.12334,0.698677,0.197853,0,0.147841,2.16772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88908,1270.19,1115.06,2.82597,89.9626,100,0.000149522,0.0060051,0.006288,0,0,0,1.93654,
2,17,7, 02/17 07,0,0,0.147841,0,0,0.283594,0,1.2834,2.43387,0.268059,0,0.431435,4.41677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88928,1270.19,1115.06,2.82939,89.9626,100,0.000149703,0.0060051,0.006288,0,0,0,1.9367,
2,17,8, 02/17 08,0,0,0.147841,0,0,0.496834,0,1.38239,0.954362,0.261677,0,0.644676,3.24311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16985,1270.19,1115.06,1.68183,89.9626,100,8.89856e-05,0.0060051,0.006288,0,-0.00842349,0,1.37167,
2,17,9, 02/17 09,0,0,0.147841,0,0,1.01474,0,1.28153,0.743828,0.217,0,1.16258,3.40493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73814,1270.19,1115.06,0.0423566,89.9626,100,2.24109e-06,0.0060051,0.006288,0,-0.832762,0,0.247226,
2,17,10, 02/17 10,0,0,0.147841,0,0,2.73654,0,1.20187,1.81113,0.185088,0,2.88438,6.08246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76031,1270.19,1115.06,0.0277441,89.9626,100,1.46794e-06,0.0060051,0.006288,0,-3.1208,0,0.26464,
2,17,11, 02/17 11,0,0,0.147841,0,0,1.21989,0,1.21559,1.60277,0.172324,0,1.36773,4.35842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76835,1270.19,1115.06,0.0252557,89.9626,100,1.33628e-06,0.0060051,0.006288,0,-9.45936,0,0.270952,
2,17,12, 02/17 12,0,0,0.147841,0,0,2.04249,0,1.21559,0.595866,0.159559,0,2.19034,4.16135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79301,1270.19,1115.06,0.0252557,89.9626,100,1.33628e-06,0.0060051,0.006288,0,-10.7529,0,0.290317,
2,17,13, 02/17 13,0,0,0.147841,0,0,1.27357,0,1.21793,0.640533,0.134029,0,1.42141,3.4139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74225,1270.19,1115.06,0.0252557,89.9626,100,1.33628e-06,0.0060051,0.006288,0,-10.5474,0,0.250453,
2,17,14, 02/17 14,0,0,0.147841,0,0,0,0,1.24584,0.617955,0.134029,0,0.147841,2.14566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81659,1270.19,1115.06,0.0252557,89.9626,100,1.33628e-06,0.0060051,0.006288,0,-10.0622,0,0.30884,
2,17,15, 02/17 15,0,0,0.147841,0,0,0,0,1.29112,0.6316,0.134029,0,0.147841,2.20459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75953,1270.19,1115.06,0.0252557,89.9626,100,1.33628e-06,0.0060051,0.006288,0,-8.55994,0,0.264029,
2,17,16, 02/17 16,0,0,0.147841,0,0,0,0,1.32966,1.00323,0.165941,0,0.147841,2.64667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86887,1270.19,1115.06,0.032509,89.9626,100,1.72005e-06,0.0060051,0.006288,0,-6.00796,0,0.349901,
2,17,17, 02/17 17,0,0,0.147841,0,0,0,0,1.504,3.32262,0.197853,0,0.147841,5.17231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14591,1270.19,1115.06,0.340361,89.9626,100,1.80085e-05,0.0060051,0.006288,0,-2.75875,0,0.567483,
2,17,18, 02/17 18,0,0,0.147841,0,0,0,0,1.73415,1.64103,0.280824,0,0.147841,3.80384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88517,1270.19,1115.06,2.81511,89.9626,100,0.000148947,0.0060051,0.006288,0,-0.156966,0,1.93347,
2,17,19, 02/17 19,0,0,0.147841,0,0,0.083076,0,1.89032,1.59753,0.536117,0,0.230917,4.25488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88459,1270.19,1115.06,2.81709,89.9626,100,0.000149052,0.0060051,0.006288,0,0,0,1.93301,
2,17,20, 02/17 20,0,0,0.147841,0,0,0.470212,0,1.98992,1.36493,0.746734,0,0.618054,4.71964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88452,1270.19,1115.06,2.81294,89.9626,100,0.000148832,0.0060051,0.006288,0,0,0,1.93296,
2,17,21, 02/17 21,0,0,0.147841,0,0,0.495694,0,2.07594,3.66671,0.721205,0,0.643536,7.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88913,1270.19,1115.06,2.82887,89.9626,100,0.000149676,0.0060051,0.006288,0,0,0,1.93658,
2,17,22, 02/17 22,0,0,0.147841,0,0,0.918259,0,2.06081,0.609398,0.612707,0,1.0661,4.34901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88954,1270.19,1115.06,2.82953,89.9626,100,0.000149711,0.0060051,0.006288,0,0,0,1.9369,
2,17,23, 02/17 23,0,0,0.147841,0,0,0.884133,0,1.82588,1.25895,0.402087,0,1.03197,4.51889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8896,1270.19,1115.06,2.82953,89.9626,100,0.000149711,0.0060051,0.006288,0,0,0,1.93695,
2,17,24, 02/17 24,0,0,0.147841,0,0,1.4554,0,1.56013,0.496859,0.248912,0,1.60324,3.90914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88965,1270.19,1115.06,2.82558,89.9626,100,0.000149501,0.0060051,0.006288,0,0,0,1.93699,
2,18,1, 02/18 01,0,0,0.147841,0,0,1.6826,0,1.25189,0.452964,0.146794,0,1.83044,3.68208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18794,1270.19,1115.06,3.4718,89.9626,100,0.000183693,0.0060051,0.006288,0,0,0,2.17126,
2,18,2, 02/18 02,0,0,0.147841,0,0,0.0581324,0,1.13927,0.431593,0.121265,0,0.205974,1.8981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18793,1270.19,1115.06,3.46565,89.9626,100,0.000183367,0.0060051,0.006288,0,0,0,2.17126,
2,18,3, 02/18 03,0,0,0.147841,0,0,0,0,1.09468,0.418593,0.0957354,0,0.147841,1.75685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18724,1270.19,1115.06,3.46565,89.9626,100,0.000183367,0.0060051,0.006288,0,0,0,2.17071,
2,18,4, 02/18 04,0,0,0.147841,0,0,0,0,1.08789,0.411546,0.1085,0,0.147841,1.75578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18271,1270.19,1115.06,3.45582,89.9626,100,0.000182848,0.0060051,0.006288,0,0,0,2.16716,
2,18,5, 02/18 05,0,0,0.147841,0,0,0,0,1.03578,0.40389,0.134029,0,0.147841,1.72154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18218,1270.19,1115.06,3.45582,89.9626,100,0.000182848,0.0060051,0.006288,0,0,0,2.16674,
2,18,6, 02/18 06,0,0,0.147841,0,0.0659839,0,0,1.12334,0.480399,0.197853,0,0.213825,2.01542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18186,1270.19,1115.06,3.45582,89.9626,100,0.000182848,0.0060051,0.006288,0,0,0,2.16649,
